product_id,product_name,category,description,price
214,Smart Adjustable Dumbbells,Sports & Outdoors,Smart adjustable dumbbells designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,147.67
215,Smart Men's Cotton T-Shirt,Clothing,Smart men's cotton t-shirt designed for everyday use. Ideal for customers looking for reliable clothing products.,48.59
216,Compact Foam Roller,Sports & Outdoors,Compact foam roller designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,485.24
217,Eco-Friendly Men's Cotton T-Shirt,Clothing,Eco-Friendly men's cotton t-shirt designed for everyday use. Ideal for customers looking for reliable clothing products.,233.68
218,Eco-Friendly Smartphone Case,Electronics,Eco-Friendly smartphone case designed for everyday use. Ideal for customers looking for reliable electronics products.,184.08
219,Premium Casual Sneakers,Clothing,Premium casual sneakers designed for everyday use. Ideal for customers looking for reliable clothing products.,105.76
220,Ergonomic Hair Dryer,Beauty & Personal Care,Ergonomic hair dryer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,221.87
221,Compact Document Folder,Office Supplies,Compact document folder designed for everyday use. Ideal for customers looking for reliable office supplies products.,19.29
222,Portable Ergonomic Mouse Pad,Office Supplies,Portable ergonomic mouse pad designed for everyday use. Ideal for customers looking for reliable office supplies products.,158.82
223,Compact Mechanical Keyboard,Electronics,Compact mechanical keyboard designed for everyday use. Ideal for customers looking for reliable electronics products.,116.23
224,Compact Noise Cancelling Earbuds,Electronics,Compact noise cancelling earbuds designed for everyday use. Ideal for customers looking for reliable electronics products.,325.62
225,Ergonomic Dish Drying Rack,Home & Kitchen,Ergonomic dish drying rack designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,256.89
226,Smart Adjustable Dumbbells,Sports & Outdoors,Smart adjustable dumbbells designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,490.22
227,Eco-Friendly Dish Drying Rack,Home & Kitchen,Eco-Friendly dish drying rack designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,76.6
228,Compact Air Fryer,Home & Kitchen,Compact air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,141.74
229,Eco-Friendly Baseball Cap,Clothing,Eco-Friendly baseball cap designed for everyday use. Ideal for customers looking for reliable clothing products.,137.25
230,Ergonomic Portable SSD,Electronics,Ergonomic portable ssd designed for everyday use. Ideal for customers looking for reliable electronics products.,419.55
231,Portable Lip Balm,Beauty & Personal Care,Portable lip balm designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,226.04
232,Lightweight Baseball Cap,Clothing,Lightweight baseball cap designed for everyday use. Ideal for customers looking for reliable clothing products.,278.2
233,Smart Body Lotion,Beauty & Personal Care,Smart body lotion designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,466.76
234,Professional Electric Kettle,Home & Kitchen,Professional electric kettle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,194.57
235,Lightweight Men's Cotton T-Shirt,Clothing,Lightweight men's cotton t-shirt designed for everyday use. Ideal for customers looking for reliable clothing products.,373.63
236,Durable Planner Journal,Office Supplies,Durable planner journal designed for everyday use. Ideal for customers looking for reliable office supplies products.,494.26
237,Smart Desk Organizer,Office Supplies,Smart desk organizer designed for everyday use. Ideal for customers looking for reliable office supplies products.,482.59
238,Compact Blender,Home & Kitchen,Compact blender designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,437.72
239,Eco-Friendly Women's Running Leggings,Clothing,Eco-Friendly women's running leggings designed for everyday use. Ideal for customers looking for reliable clothing products.,455.67
240,Durable USB-C Charger,Electronics,Durable usb-c charger designed for everyday use. Ideal for customers looking for reliable electronics products.,436.11
241,Smart Nonstick Frying Pan,Home & Kitchen,Smart nonstick frying pan designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,391.86
242,Professional Foam Roller,Sports & Outdoors,Professional foam roller designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,347.89
243,Lightweight Gel Pens Set,Office Supplies,Lightweight gel pens set designed for everyday use. Ideal for customers looking for reliable office supplies products.,426.91
244,Lightweight Body Lotion,Beauty & Personal Care,Lightweight body lotion designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,315.27
245,Professional Men's Cotton T-Shirt,Clothing,Professional men's cotton t-shirt designed for everyday use. Ideal for customers looking for reliable clothing products.,38.87
246,Rechargeable Laptop Stand,Office Supplies,Rechargeable laptop stand designed for everyday use. Ideal for customers looking for reliable office supplies products.,374.65
247,Compact Women's Running Leggings,Clothing,Compact women's running leggings designed for everyday use. Ideal for customers looking for reliable clothing products.,224.62
248,Premium Laptop Stand,Office Supplies,Premium laptop stand designed for everyday use. Ideal for customers looking for reliable office supplies products.,27.77
249,Lightweight Portable SSD,Electronics,Lightweight portable ssd designed for everyday use. Ideal for customers looking for reliable electronics products.,190.55
250,Eco-Friendly Electric Kettle,Home & Kitchen,Eco-Friendly electric kettle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,208.97
251,Portable Desk Organizer,Office Supplies,Portable desk organizer designed for everyday use. Ideal for customers looking for reliable office supplies products.,91.66
252,Professional Body Lotion,Beauty & Personal Care,Professional body lotion designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,343.15
253,Rechargeable Hooded Sweatshirt,Clothing,Rechargeable hooded sweatshirt designed for everyday use. Ideal for customers looking for reliable clothing products.,233.27
254,Ergonomic Trekking Poles,Sports & Outdoors,Ergonomic trekking poles designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,335.09
255,Eco-Friendly Athletic Socks,Clothing,Eco-Friendly athletic socks designed for everyday use. Ideal for customers looking for reliable clothing products.,83.2
256,Professional Baseball Cap,Clothing,Professional baseball cap designed for everyday use. Ideal for customers looking for reliable clothing products.,153.08
257,Smart Athletic Socks,Clothing,Smart athletic socks designed for everyday use. Ideal for customers looking for reliable clothing products.,423.43
258,Smart Coffee Grinder,Home & Kitchen,Smart coffee grinder designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,57.79
259,Professional Baseball Cap,Clothing,Professional baseball cap designed for everyday use. Ideal for customers looking for reliable clothing products.,151.46
260,Premium Laptop Stand,Office Supplies,Premium laptop stand designed for everyday use. Ideal for customers looking for reliable office supplies products.,489.08
261,Ergonomic Planner Journal,Office Supplies,Ergonomic planner journal designed for everyday use. Ideal for customers looking for reliable office supplies products.,9.01
262,Professional Notebook,Office Supplies,Professional notebook designed for everyday use. Ideal for customers looking for reliable office supplies products.,373.86
263,Professional Running Belt,Sports & Outdoors,Professional running belt designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,401.96
264,Professional Electric Kettle,Home & Kitchen,Professional electric kettle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,129.06
